genre,name,title,id_album_deezer,deezerFans
Pop,Nicole,Neue Wege,73116.0,134.0
Pop,Nicole,Alles Fliesst,1218875.0,54.0
Pop,Nicole,Christmas Songs: Fröhliche Weihnacht Mit Nicole,217045.0,86.0
Rock,Nicole,Meine Nummer 1,350361.0,149.0
Pop,Nicole,Jetzt Komm Ich,1573733.0,181.0
Pop,Nicole Scherzinger,Her Name Is Nicole,102745.0,981.0
Pop,Nicole Scherzinger,Big Fat Lie,8790451.0,9928.0
Indie,Niels Frevert,Niels Frevert,1336833.0,66.0
Indie,Niels Frevert,Seltsam Öffne Mich,14804839.0,7.0
Indie,Niels Frevert,Du Kannst Mich An Der Ecke Rauslassen,14804829.0,7.0
Indie,Niels Frevert,Zettel Auf Dem Boden,14890987.0,9.0
Indie,Niels Frevert,Paradies Der Gefälschten Dinge,14983803.0,14.0
Pop,Nicole Rieu,Naissance,138169.0,384.0
Pop,Nicole Rieu,Zut,743380.0,177.0
Pop,Nicole Rieu,Chante Pour Les Enfants,49256.0,148.0
Pop,Nicole Rieu,Chante Noël,256266.0,196.0
Pop,Nicole Rieu,Pêcheur D'Éponges,138169.0,384.0
Pop,Nicole Rieu,Vas-Y,138169.0,384.0
Pop,Nicole Rieu,Ah Ah,138169.0,384.0
Pop,Nicole Rieu,Femmes,743380.0,177.0
Reggaeton,Nigga,"Te Quiero, Romantic Style In Da World",328461.0,658.0
Reggaeton,Nigga,La Evolución Romantic Style,342885.0,1180.0
Pop,Nighttrain,Hallo Bimmelbahn,754359.0,20.0
Electronic,Niic,Niic,7635071.0,7.0
Pop,Nik & Jay,2,316853.0,516.0
Pop,Nik Kershaw,The Works,247576.0,232.0
Rock,Nik Kershaw,15 Minutes,1241741.0,98.0
Rock,Nik Kershaw,To Be Frank,1241740.0,81.0
Rock,Nik Kershaw,You've Got To Laugh,6288541.0,152.0
Gospel,Niki Haris,The Beginning...,15575778.0,0.0
Synthpop,Niki & The Dove,Instinct,2080501.0,2307.0
Reggae,Nikitaman,Ahh...Loco..?,344259.0,207.0
Pop,Nikita,Машина,6477493.0,480.0
Country,Nikki Lane,All Or Nothin',11403424.0,109.0
Jazz,Nikki Yanofsky,Ella... Of Thee I Swing,1698771.0,70.0
Jazz,Nikki Yanofsky,Nikki,648803.0,11089.0
Pop,Nikki Yanofsky,O Canada,499350.0,0.0
Jazz,Nikki Yanofsky,Little Secret,7727586.0,8933.0
Pop,Nil Karaibrahimgil,Nil Dünyası,71983.0,3195.0
Pop,Nil Karaibrahimgil,Nil FM,79404.0,2890.0
Pop,Nil Karaibrahimgil,Tek Taşımı Kendim Aldım,71163.0,3155.0
Pop,Nil Karaibrahimgil,Nil Kıyısında,6118468.0,3842.0
MPB,Nilo Amaro E Seus Cantores De Ébano,Os Anjos Cantam,168539.0,39.0
MPB,Nilo Amaro E Seus Cantores De Ébano,Os Anjos Cantam - Vol.2,316732.0,126.0
MPB,Nilo Amaro E Seus Cantores De Ébano,Raízes,168539.0,39.0
Electronic,NimmerSchmidt,Kirgede Torm,9502250.0,0.0
Pop,Nina,Nina,87509.0,362.0
Pop,Nilüfer,Nilüfer '74,6473682.0,64.0
Pop,Nilüfer,Selam Söyle,6475682.0,113.0
Pop,Nilüfer,Müzik,6475683.0,81.0
Pop,Nilüfer,Sensiz Olmaz,8625058.0,32.0
Pop,Nilüfer,Nilüfer '84,8625064.0,28.0
Pop,Nilüfer,Bir Selam Yeter,10665806.0,17.0
Pop,Nilüfer,Geceler,7704817.0,53.0
Pop,Nilüfer,Esmer Günler,11692186.0,54.0
Pop,Nilüfer,Sen Mühimsin,11692188.0,73.0
Pop,Nilüfer,Yine Yeni Yeniden,10995322.0,229.0
Pop,Nilüfer,Ne Masal Ne Rüya,8612740.0,32.0
Pop,Nilüfer,Nilüfer'le,7446116.0,46.0
Pop,Nilüfer,Yeniden Yetmişe,6473834.0,90.0
Pop,Nilüfer,Büyük Aşkım,7446131.0,45.0
Pop,Nilüfer,Olur Mu... Olur Mu? / Gözünaydın,6854073.0,128.0
Pop,Nilüfer,Sürprizler,6477640.0,74.0
Pop,Nilüfer,Karar Verdim,6470343.0,298.0
Pop,Nilüfer,Hayal,6475772.0,78.0
Pop,Nilüfer,12 Düet,6470343.0,298.0
Pop,Nilüfer,13 Düet,6469765.0,302.0
Pop,Nilüfer,Kendi Cennetim,10229178.0,73.0
Pop,Nina Rochelle,Om Sverige Vill Ha Det Så,7240049.0,3.0
Pop,Nina Rochelle,Mörkertal,6038995.0,3.0
Pop,Nina Rochelle,Måndagsfolket,2552861.0,4.0
Blues,Nina Simone,Little Girl Blue,13310221.0,253.0
Blues,Nina Simone,The Amazing Nina Simone,509766.0,101.0
Blues,Nina Simone,At Town Hall,392851.0,197.0
Blues,Nina Simone,Nina Simone At Newport,392852.0,142.0
Blues,Nina Simone,Forbidden Fruit,392853.0,115.0
Blues,Nina Simone,At The Village Gate,316692.0,58.0
Blues,Nina Simone,Nina Simone Sings Ellington,316761.0,59.0
Blues,Nina Simone,Nina Simone At Carnegie Hall,6536066.0,119.0
Blues,Nina Simone,Folksy Nina,679889.0,237.0
Blues,Nina Simone,Nina Simone In Concert,102665.0,1070.0
Blues,Nina Simone,Broadway-Blues-Ballads,119611.0,559.0
Blues,Nina Simone,Pastel Blues,124433.0,3561.0
Blues,Nina Simone,I Put A Spell On You,122722.0,14852.0
Blues,Nina Simone,Wild Is The Wind,126308.0,1171.0
Blues,Nina Simone,High Priestess Of Soul,122624.0,1332.0
Blues,Nina Simone,Let It All Out,123578.0,193.0
Blues,Nina Simone,Nina Simone With Strings,12092866.0,11.0
Blues,Nina Simone,Silk And Soul,74548.0,566.0
Blues,Nina Simone,Nina Simone Sings The Blues,74551.0,3260.0
Blues,Nina Simone,Nuff Said!,6532461.0,177.0
Blues,Nina Simone,To Love Somebody,6532462.0,345.0
Blues,Nina Simone,Gifted And Black,68884.0,652.0
Blues,Nina Simone,Black Gold,6532465.0,131.0
Blues,Nina Simone,Nina Simone And Piano!,6532463.0,243.0
Blues,Nina Simone,Here Comes The Sun,6532464.0,974.0
Blues,Nina Simone,Emergency Ward,6532466.0,205.0
Blues,Nina Simone,It Is Finished,6532467.0,173.0
Blues,Nina Simone,Baltimore,113005.0,1621.0
Blues,Nina Simone,Fodder On My Wings,9677322.0,7205.0
Blues,Nina Simone,Nina's Back,9677322.0,7205.0
Blues,Nina Simone,Let It Be Me,239030.0,147.0
Blues,Nina Simone,Live At Ronnie Scott's,9795994.0,16.0
Blues,Nina Simone,Madame Nina Simone,78906.0,8209.0
Blues,Nina Simone,Compact Jazz,102665.0,1070.0
Blues,Nina Simone,A Single Woman,97394.0,838.0
Blues,Nina Simone,The Tomato Collection,679889.0,237.0
Blues,Nina Simone,Something To Live For,316761.0,59.0
Blues,Nina Simone,Ain't Got No-I Got Life - In Concert,9677322.0,7205.0
Blues,Nina Simone,Anthology - The Colpix Years,392853.0,115.0
Blues,Nina Simone,Saga Of The Good Life And Hard Time,78906.0,8209.0
Blues,Nina Simone,Sugar In My Bowl - The Very Best Of Nina Simone 1967-1972,114170.0,5666.0
Blues,Nina Simone,Legendary Nina Simone,78906.0,8209.0
Blues,Nina Simone,Live And Kickin' - In New York And London,9677322.0,7205.0
Blues,Nina Simone,My Baby Just Cares For Me,10832830.0,134.0
Blues,Nina Simone,Anthology,78906.0,8209.0
Blues,Nina Simone,The Very Best Of Nina Simone,114170.0,5666.0
Rock,Nine Days,Monday Songs,78315.0,568.0
Industrial,Nine Inch Nails,Fixed,228049.0,1711.0
Industrial,Nine Inch Nails,Further Down The Spiral,230167.0,3419.0
Industrial,Nine Inch Nails,Closure,125584.0,14110.0
Rock,Nine Inch Nails,And All That Could Have Been,123412.0,3606.0
Industrial,Nine Inch Nails,With Teeth,213242.0,3464.0
Experimental,Nine Inch Nails,Ghosts I-IV,5604291.0,4451.0
Latin,Ninel Conde,Ninel Conde,1945391.0,237.0
Latin,Ninel Conde,La Rebelde,1945391.0,237.0
Latin,Ninel Conde,El Bombón Asesino,316707.0,1166.0
Latin,Ninel Conde,20 Grandes De Ninel Conde,1945391.0,237.0
Latin,Ninel Conde,Libre,316707.0,1166.0
Latin,Ninel Conde,Ayer Y Hoy,1165733.0,341.0
Chiptune,Ninja 9000,Bit Collapse,1645899.0,69.0
Chiptune,Ninja 9000,Bit Escape,1645899.0,69.0
Comedy,Ninja Sex Party,NSFW,7449501.0,880.0
Comedy,Ninja Sex Party,Strawberries And Cream,7599762.0,787.0
Comedy,Ninja Sex Party,Attitude City,10701028.0,861.0
Pop,Nino D'Angelo,Celebrità,159236.0,104.0
Pop,Nino D'Angelo,'Nu Jeans E 'Na Maglietta,209318.0,98.0
Pop,Nino D'Angelo,Eccomi Qua,209328.0,82.0
Pop,Nino D'Angelo,Cantautore,159244.0,287.0
Pop,Nino D'Angelo,Fotografando L'Amore,466915.0,343.0
Pop,Nino D'Angelo,Cose Di Cuore,112408.0,386.0
Pop,Nino D'Angelo,Il Cammino Dell'Amore,110459.0,521.0
Pop,Nino D'Angelo,Le Canzoni Che Cantava Mamma,114917.0,177.0
Pop,Nino D'Angelo,Inseparabili,111040.0,185.0
Pop,Nino D'Angelo,Bravo Ragazzo,111038.0,273.0
Pop,Nino D'Angelo,A Nu Passo D' 'A Città,1405431.0,80.0
Pop,Nino D'Angelo,Terranera,1336390.0,447.0
Pop,Nino D'Angelo,Sotto 'E Stelle,209135.0,173.0
Pop,Nino D'Angelo,'O Schiavo E 'o Rre,1336391.0,507.0
Pop,Nino D'Angelo,Il Ragù Con La Guerra,1336392.0,291.0
Pop,Nino D'Angelo,"Forza, Campione",159244.0,287.0
Pop,Nino D'Angelo,Gioia Nova,1336398.0,206.0
Pop,Nino D'Angelo,Jammo Jà,1336391.0,507.0
Schlager,Nino De Angelo,Junges Blut,228566.0,245.0
Schlager,Nino De Angelo,Jenseits Von Eden,8347536.0,358.0
Pop,Nino De Angelo,Nino,8347536.0,358.0
Schlager,Nino De Angelo,Durch Tausend Feuer,84174.0,308.0
Europop,Nino De Angelo,Samuraj,80462.0,354.0
Francophone,Nino Ferrer,Je Veux Être Noir,117792.0,1116.0
Francophone,Nino Ferrer,Les Petites Jeunes Filles De Bonne Famille,119517.0,12521.0
Francophone,Nino Ferrer,Agata,119517.0,12521.0
Francophone,Nino Ferrer,Métronomie,6940915.0,914.0
Francophone,Nino Ferrer,Nino Ferrer And Leggs,6940916.0,209.0
Francophone,Nino Ferrer,Suite En Œuf,6940917.0,205.0
Francophone,Nino Ferrer,Véritables Variétés Verdâtres,6937518.0,226.0
Francophone,Nino Ferrer,Blanat,6937514.0,266.0
Francophone,Nino Ferrer,La Carmencita,231861.0,267.0
Francophone,Nino Ferrer,Ex Libris,231861.0,267.0
Francophone,Nino Ferrer,Rock N' Roll Cow-Boy,6940919.0,357.0
Francophone,Nino Ferrer,Treizième Album,6937521.0,174.0
Francophone,Nino Ferrer,La Désabusion,6937522.0,346.0
Francophone,Nino Ferrer,Concert Chez Harry,6940921.0,1292.0
Grunge,Nirvana,Bleach,1174598.0,23192.0
Grunge,Nirvana,Blew,683292.0,31223.0
Grunge,Nirvana,Sliver,683292.0,31223.0
Grunge,Nirvana,Nevermind,119853.0,112709.0
Grunge,Nirvana,Hormoaning,423223.0,36359.0
Grunge,Nirvana,Incesticide,683292.0,31223.0
Grunge,Nirvana,In Utero,6916355.0,59303.0
Acoustic,Nirvana,MTV Unplugged In New York,119282.0,180987.0
Grunge,Nirvana,From The Muddy Banks Of The Wishkah,119284.0,19888.0
Grunge,Nirvana,Nirvana,119853.0,112709.0
Grunge,Nirvana,With The Lights Out,7846723.0,8994.0
EBM,Nitzer Ebb,That Total Age,7193200.0,370.0
EBM,Nitzer Ebb,Belief,7193195.0,177.0
EBM,Nitzer Ebb,Showtime,7193196.0,171.0
EBM,Nitzer Ebb,Ebbhead,7193197.0,153.0
EBM,Nitzer Ebb,Big Hit,7193198.0,106.0
Flamenco,Niña Pastori,Entre Dos Puertos,115266.0,1126.0
Flamenco,Niña Pastori,Eres Luz,108454.0,1099.0
Flamenco,Niña Pastori,Cañailla,109703.0,1330.0
Flamenco,Niña Pastori,María,110332.0,3148.0
Flamenco,Niña Pastori,No Hay Quinto Malo,76500.0,1598.0
Flamenco,Niña Pastori,Joyas Prestadas,74653.0,3683.0
Flamenco,Niña Pastori,Esperando Verte,271616.0,1989.0
Flamenco,Niña Pastori,La Orilla De Mi Pelo,1027180.0,3646.0
Soul,Nneka,Victim Of Truth,337744.0,22071.0
Soul,Nneka,My Fairy Tales,9297810.0,6806.0
Pop,No Angels,Elle'ments,226594.0,36.0
Pop,No Angels,Now... Us!,240909.0,50.0
Pop,No Angels,Pure,430641.0,250.0
Pop,No Angels,Destiny,109161.0,402.0
Pop,No Angels,Welcome To The Dance,394005.0,270.0
Electro,No Comment,Drawback - Infect,1150756.0,6.0
Electro,No Comment,Screen,1150757.0,6.0
Synthpop,No Comment,Bondage,1150758.0,3.0
Synthpop,No Comment,Underwater Tales,1156037.0,2.0
Synthpop,No Comment,Best Of 1992-2004,7784459.0,1.0
Rock,No Connection,Deal With It,812496.0,9.0
Rock,No Connection,Feed The Machine,6833508.0,11.0
Rock,No Connection,Red Light Fever,812485.0,10.0
Pop,No Mercy,My Promise,114039.0,1023.0
Pop,No Mercy,No Mercy,114039.0,1023.0
Pop,No Mercy,More,1207329.0,1466.0
Pop,No Mercy,Greatest Hits,1207329.0,1466.0
Pop,No Mercy,Day By Day,10522090.0,222.0
Pop,No Secrets,No Secrets,1436105.0,14.0
Rock,No Turning Back,Damage Done,7557556.0,184.0
Rock,No Turning Back,Rise From The Ashes,207029.0,141.0
Acoustic,"No, Really",Thousand Yard Stare,449473.0,2.0
Acoustic,"No, Really",Acoustic Demo,449493.0,0.0
Acoustic,"No, Really",Rust,449500.0,1.0
House,NoahStradamus,Sound Of Your Voice,13426719.0,1.0
Freestyle,Nocera,Over The Rainbow,9353322.0,6.0
Pop,Nobody's Angel,Nobody's Angel,1935521.0,3.0
Freestyle,Noel,Noel,267644.0,0.0
Rock,Noel Gallagher's High Flying Birds,If I Had A Gun,1293601.0,8198.0
Latin,Noel Torres,Al Frente Y De Frente,14107982.0,98.0
Latin,Noel Torres,"Llegamos, Estamos Y Seguimos",14107226.0,45.0
Latin,Noel Torres,De Ayer A Hoy,14106792.0,107.0
Latin,Noel Torres,La Estructura,14107920.0,134.0
Latin,Noel Torres,La Balanza,14107956.0,183.0
Pop,Noelia,Noelia,9955156.0,723.0
Pop,Noelia,Golpeando Fuerte,8007646.0,86.0
Pop,Noelia,Natural,8559295.0,7.0
Pop,Noelia,Melao,8594556.0,1.0
Pop,Noelia,40 Grados,316698.0,602.0
Musical,NOFX,Home Street Home: Original Songs From The Shit Musical,9459988.0,2703.0
Musical,NOFX,Home Street Home: Seeping Beauty EP,9459988.0,2703.0
Rock,Noiseworks,Touch,1459784.0,20.0
Rock,Noiseworks,Love Versus Money,897567.0,35.0
Pop,Nok Nok,Lemmenlaulut,10453692.0,1.0
Rock,Nomadi,Per Quando Noi Non Ci Saremo,330874.0,87.0
Rock,Nomadi,I Nomadi,330761.0,59.0
Rock,Nomadi,Io Vagabondo,1348318.0,973.0
Rock,Nomadi,Un Giorno Insieme,330762.0,59.0
Rock,Nomadi,I Nomadi Interpretano Guccini,360828.0,506.0
Rock,Nomadi,Tutto A Posto,330880.0,183.0
Rock,Nomadi,Gordon,1445934.0,52.0
Rock,Nomadi,Noi Ci Saremo,83182.0,51.0
Rock,Nomadi,Naracauli E Altre Storie,330763.0,29.0
Rock,Nomadi,Sempre Nomadi,83182.0,51.0
Rock,Nomadi,Ancora Una Volta Con Sentimento,83181.0,41.0
Rock,Nomadi,Ci Penserà Poi Il Computer,11571838.0,131.0
Rock,Nomadi,Quando Viene Sera,11571838.0,131.0
Rock,Nomadi,Solo Nomadi,86967.0,62.0
Rock,Nomadi,Gente Come Noi,14284782.0,149.0
Rock,Nomadi,Ma Noi No!,10742000.0,158.0
Rock,Nomadi,Ma Che Film La Vita,86643.0,250.0
Rock,Nomadi,Contro,90366.0,68.0
Rock,Nomadi,La Settima Onda,89869.0,38.0
Rock,Nomadi,Lungo Le Vie Del Vento,94844.0,48.0
Rock,Nomadi,Quando Ci Sarai,90588.0,42.0
Rock,Nomadi,Una Storia Da Raccontare,89255.0,65.0
Rock,Nomadi,SOS Con Rabbia E Con Amore,1348318.0,973.0
Rock,Nomadi,Liberi Di Volare,83014.0,53.0
Rock,Nomadi,Amore Che Prendi Amore Che Dai,93970.0,60.0
Rock,Nomadi,Nomadi 40,1348318.0,973.0
Rock,Nomadi,The Platinum Collection,330880.0,183.0
Rock,Nomadi,Corpo Estraneo,360543.0,233.0
Rock,Nomadi,Con Me O Contro Di Me,83316.0,256.0
Rock,Nomadi,Nomadi & Omnia Symphony Orchestra,360828.0,506.0
Rock,Nomadi,Allo Specchio,612735.0,278.0
Rock,Nomadi,Raccontiraccolti,919773.0,264.0
Rock,Nomadi,Cuore Vivo,6301992.0,222.0
Industrial,Non-Aggression Pact,Gesticulate,1073852.0,4.0
Industrial,Non-Aggression Pact,Spent Casings: Gesticulate Reloaded,1073852.0,4.0
Soul,Noora Noor,Soul Deep,2512021.0,3764.0
Reggae,Nopsajalka,Tontilla Taas,1429747.0,31.0
Reggae,Nopsajalka,5 Sormee,1436364.0,29.0
Reggae,Nopsajalka,Kuningas Soundi,1460166.0,37.0
Reggae,Nopsajalka,Sun,7484146.0,372.0
Pop,Norah Jones,Turn Me On,239405.0,18302.0
Jazz,Norah Jones,Feels Like Home,299340.0,56911.0
Pop,Norah Jones,Live In 2004,299340.0,56911.0
Jazz,Norah Jones,Not Too Late,316617.0,26029.0
Jazz,Norah Jones,The Fall,425251.0,50483.0
Jazz,Norah Jones,...Featuring,690913.0,8762.0
Rock,Nordend Antistars,Unser Stadion - Unsere Regeln,6327584.0,3.0
Pop,Nordstrøm,Dagdrømmer,316615.0,21.0
Pop,Nordstrøm,Sensommersol,316618.0,2.0
Pop,Nordstrøm,Endnu En,316672.0,13.0
Pop,Nordstrøm,Danmark Det Er Jul,316677.0,6.0
Pop,Nordstrøm,Alt På Plads,636777.0,4.0
MPB,Noriel Vilela,"Eis O ""Ôme""",7501029.0,171.0
MPB,Noriel Vilela,16 Toneladas,6001022.0,20.0
Reggaeton,Noriega,Contra La Corriente,8161688.0,384.0
Reggaeton,Noriega,Sin Control,6663054.0,15.0
Country,Norma Jean,Let's Go All The Way,9370846.0,32.0
Country,Norma Jean,Pretty Miss Norma Jean,10924942.0,28.0
Country,Norma Jean,The Country's Favorite,7014580.0,28.0
Country,Norma Jean,Jackson Ain't A Very Big Town,13526563.0,29.0
Country,Norma Jean,Norma Jean Sings Porter Wagoner,9370846.0,32.0
Country,Norma Jean,Body And Mind,13083074.0,11.0
Country,Norma Jean,Heaven Help The Working Girl,13526563.0,29.0
Country,Norma Jean,Love's A Woman's Job,13526563.0,29.0
Country,Norma Jean,Country Giants,13526563.0,29.0
Country,Norma Jean,Norma Jean,7517243.0,20.0
Country,Norma Jean,I Guess That Comes From Being Poor,13257315.0,15.0
Country,Norma Jean,The Only Way To Hold Your Man,13526563.0,29.0
Country,Norma Jean,My Best To You,13526563.0,29.0
Rock,Norman Greenbaum,Spirit In The Sky,191901.0,1943.0
Gospel,Norman Hutchins,Battlefield,9729694.0,34.0
Electronic,Northern Lite,Small Chamber Works,6481039.0,107.0
Electronic,Northern Lite,Reach The Sun,6497934.0,295.0
Electronic,Northern Lite,Temper,6487589.0,214.0
Electronic,Northern Lite,Unisex,7047055.0,29.0
Electronic,Northern Lite,Super Black,6487592.0,21.0
Electronic,Northern Lite,Letters & Signs Part One,6497935.0,178.0
Electronic,Northern Lite,Letters & Signs Part Two,6497935.0,178.0
Electronic,Northern Lite,I Like,6487590.0,177.0
Synthpop,Northern Lite,Ten,9647060.0,410.0
Metalcore,Northlane,Hollow Existence,7079424.0,366.0
Metalcore,Northlane,Discoveries,12607480.0,452.0
Metalcore,Northlane,Singularity,12607830.0,669.0
Metalcore,Northlane,Node,12607478.0,826.0
Rock,Northmont,Waiting...,812324.0,3.0
Emo,Northstar,Is This Thing Loaded?,1293934.0,17.0
Emo,Northstar,Pollyanna,1293933.0,30.0
Reggae,Nosliw,In Vollen Zügen,344275.0,31.0
Reggae,Nosliw,Mittendrin,344272.0,537.0
Reggae,Nosliw,Mehr Davon,344267.0,361.0
Dancehall,Nosliw,Heiß Und Laut,344263.0,269.0
Metalcore,Nostromo,Argue,15182855.0,39.0
Metalcore,Nostromo,Ecce Lex,15182833.0,66.0
Rock,Nothing But Thieves,Graveyard Whistling,8036128.0,1686.0
Rock,Nothing More,Vandura,813085.0,4.0
Rock,Nothing More,The Few Not Fleeting,7857247.0,630.0
Rock,Nothing More,Nothing More,7865873.0,1558.0
Christian,Nouveaux,Beginnings,350315.0,13.0
Rock,Nova Mob,The Last Days Of Pompeii,975169.0,36.0
Rock,Nova Mob,Nova Mob,6584111.0,0.0
Latin,Novalima,Afro,423313.0,1279.0
Rock,Novalis,Flossenengel,6744248.0,97.0
Electronic,Novaspace,Time After Time,6049953.0,660.0
Electronic,Novaspace,Supernova,6049953.0,660.0
Techno,Novaspace,Run To You,6087877.0,210.0
Electronic,Novaspace,Cubes,6087877.0,210.0
Electronic,Novaspace,DJ Edition,6043043.0,160.0
Pop,Novastar,The Best Is Yet To Come,1348309.0,896.0
Pop,Novastar,Novastar,1348309.0,896.0
Pop,Novastar,Another Lonely Soul,7385111.0,314.0
Pop,Novastar,Almost Bangor,304001.0,709.0
Pop,Novastar,Inside Outside,7435278.0,1169.0
MPB,Novos Baianos,Acabou Chorare,6320744.0,14110.0
MPB,Novos Baianos,Novos Baianos F. C.,687052.0,1477.0
MPB,Novos Baianos,Novos Baianos,687052.0,1477.0
Electronica,Novo,Aire Lounge,1491760.0,14.0
Experimental,Nový Svět,Fin.Finito.Infinito,1019482.0,18.0
Pop,Noë,Ping Pong,5509321.0,2.0
Industrial,Noxious Emotion,Noxious Emotion,990320.0,2.0
Industrial,Noxious Emotion,Erogenous Pit,990319.0,0.0
Industrial,Noxious Emotion,This Hallowed Ground,990320.0,2.0
EBM,Noxious Emotion,Count Zero,990326.0,1.0
EBM,Noxious Emotion,Symbols,990323.0,0.0
EBM,Noxious Emotion,Elements,990333.0,2.0
EBM,Noxious Emotion,Senses,990321.0,2.0
Synthpop,Nu Shooz,Poolside,7055205.0,285.0
Freestyle,Nu Shooz,Told U So,121235.0,118.0
EBM,Null Device,Sublimation,811434.0,1.0
EBM,Null Device,Footfalls EP,811434.0,1.0
EBM,Null Device,A Million Different Moments,811436.0,0.0
EBM,Null Device,The London EP,811436.0,0.0
EBM,Null Device,Excursions,811437.0,0.0
EBM,Null Device,Recursions,811437.0,0.0
Rock,Nuno Bettencourt,Schizophonic,1687089.0,16.0
Pop,Nunzio Gallo,Festival San Remo 1957,6696590.0,2.0
Folk,Nuova Compagnia Di Canto Popolare,Lo Guarracino,110517.0,106.0
Folk,Nuova Compagnia Di Canto Popolare,Cicerenella,110517.0,106.0
Folk,Nuova Compagnia Di Canto Popolare,La Serpe A Carolina,110517.0,106.0
Folk,Nuova Compagnia Di Canto Popolare,Li Sarracini Adorano Lu Sole,316635.0,125.0
Folk,Nuova Compagnia Di Canto Popolare,Tarantella Ca Nun Va 'Bbona,316635.0,125.0
Folk,Nuova Compagnia Di Canto Popolare,La Gatta Cenerentola,316634.0,164.0
Folk,Nuova Compagnia Di Canto Popolare,11 Mesi E 29 Giorni,316635.0,125.0
Folk,Nuova Compagnia Di Canto Popolare,La Cantata Dei Pastori,110517.0,106.0
Folk,Nuova Compagnia Di Canto Popolare,Aggio Girato Lu Munno,316635.0,125.0
Folk,Nuova Compagnia Di Canto Popolare,Storie Di Fantanasia,4787001.0,16.0
Folk,Nuova Compagnia Di Canto Popolare,Medina,85579.0,33.0
Folk,Nuova Compagnia Di Canto Popolare,Tzigari,512692.0,27.0
Folk,Nuova Compagnia Di Canto Popolare,InCanto Acustico,90670.0,49.0
Folk,Nuova Compagnia Di Canto Popolare,Pesce D' 'O Mare,4787001.0,16.0
Folk,Nuova Compagnia Di Canto Popolare,Antologia,316635.0,125.0
Folk,Nuova Compagnia Di Canto Popolare,La Voce Del Grano,198749.0,46.0
Folk,Nuova Compagnia Di Canto Popolare,Candelora,437503.0,55.0
Folk,Nuova Compagnia Di Canto Popolare,Live In Munich,4787001.0,16.0
Pop,Nuria Fergó,Brisa De Esperanza,6705034.0,207.0
Pop,Nuria Fergó,Locura,725319.0,397.0
Pop,Nuria Fergó,Paketenteres,731583.0,172.0
Pop,Nuria Fergó,Añoranzas,120719.0,262.0
Pop,Nuria Fergó,Tierra De Nadie,6249390.0,377.0
Freestyle,Nyasia,Nyasia,5234731.0,26.0
Electronica,Nylon,Die Liebe Kommt,224905.0,35.0
Pop,Nörd,"Na Und, Wir Kennen Euch Doch Auch Nicht",14405546.0,6.0
Pop,Nýdönsk,Ekki Er Á Allt Kosið...,9133451.0,1.0
Pop,Nýdönsk,Deluxe,9133449.0,2.0
Reggae,O Rappa,7 Vezes,1379283.0,14037.0
Funk,O'Bryan,Be My Lover,1450992.0,41.0
Pop,O-Town,O-Town,1444486.0,217.0
Pop,O-Town,Lines & Circles,9891954.0,87.0
Eurodance,O-Zone,"Dar, Unde Eşti...",417329.0,2214.0
Eurodance,O-Zone,Number 1,417329.0,2214.0
Eurodance,O-Zone,DiscO-Zone,417329.0,2214.0
Rock,O.A.R.,The Wanderer,1653200.0,101.0
Rock,O.A.R.,Souls Aflame,1653203.0,99.0
Rock,O.A.R.,Risen,1653202.0,42.0
Rock,O.A.R.,Any Time Now,1653203.0,99.0
Rock,O.A.R.,In Between Now And Then,344498.0,68.0
Rock,O.A.R.,34th & 8th,1665894.0,74.0
Rock,O.A.R.,Stories Of A Stranger,344458.0,104.0
Rock,O.A.R.,Live From Madison Square Garden,13282235.0,15.0
Rock,O.A.R.,All Sides,340024.0,228.0
Rock,O.A.R.,King,14520738.0,12.0
Rock,O.A.R.,The Rockville LP,7830629.0,246.0
Experimental,O.L.D.,Old Lady Drivers,6967743.0,20.0
Experimental,O.L.D.,Lo Flux Tube,7468378.0,10.0
Experimental,O.L.D.,The Musical Dimensions Of Sleastak,6968734.0,13.0
Britpop,Oasis,(What's The Story) Morning Glory?,8664781.0,34135.0
Rock,Oasis,Familiar To Millions,70985.0,4351.0
Rock,Oasis,Dig Out Your Soul,7321891.0,9044.0
Metalcore,Obey The Brave,Young Blood,5424201.0,1828.0
Synthpop,OBK,...Llamalo Sueño,316561.0,394.0
Synthpop,OBK,Momentos De Fé,316560.0,209.0
Synthpop,OBK,Trilogia,316559.0,217.0
Synthpop,OBK,Donde El Corazón Nos Lleve,316568.0,159.0
Synthpop,OBK,Singles 91/98,316538.0,735.0
Dance,OBK,Antropop,316541.0,445.0
Dance,OBK,Extrapop,472794.0,232.0
Dance,OBK,Babylon,316551.0,241.0
Synthpop,OBK,Feeling,316506.0,233.0
Electro,Observe & Control,Utopia,810640.0,0.0
Electro,Observe & Control,Stopping Stations,7031165.0,0.0
Rock,Obywatel G.C.,Obywatel G.C.,6620536.0,203.0
Indie,Oceana,Cleanhead,6217901.0,48.0
Deathcore,Oceano,Depths,3958031.0,751.0
Electronicore,Oceans Red,Hold Your Breath,7065854.0,234.0
Britpop,Ocean Colour Scene,Ocean Colour Scene,253582.0,396.0
Britpop,Ocean Colour Scene,Moseley Shoals,908491.0,9368.0
Britpop,Ocean Colour Scene,Marchin' Already,240693.0,2097.0
